batch_no,ctq_name,feature_name,feature_value,feature_type,target_value
YOG2026050915,双歧杆菌数,待装罐储存温度,2.6,numeric,78699524.7
YOG2026050915,双歧杆菌数,配料糖添加量,7.5,numeric,78699524.7
YOG2026050915,双歧杆菌数,配料蛋白质含量,3.5,numeric,78699524.7
YOG2026050916,双歧杆菌数,发酵时间,7.9,numeric,72680960.0
YOG2026050916,双歧杆菌数,发酵温度,39.6,numeric,72680960.0
YOG2026050916,双歧杆菌数,菌种类型,Bb-12,categorical,72680960.0
YOG2026050916,双歧杆菌数,待装罐储存温度,4.2,numeric,72680960.0
YOG2026050916,双歧杆菌数,配料糖添加量,8.0,numeric,72680960.0
YOG2026050916,双歧杆菌数,配料蛋白质含量,3.7,numeric,72680960.0
YOG2026050917,双歧杆菌数,发酵时间,8.3,numeric,66599318.0
YOG2026050917,双歧杆菌数,发酵温度,39.6,numeric,66599318.0
YOG2026050917,双歧杆菌数,菌种类型,HN019,categorical,66599318.0
YOG2026050917,双歧杆菌数,待装罐储存温度,3.5,numeric,66599318.0
YOG2026050917,双歧杆菌数,配料糖添加量,8.7,numeric,66599318.0
YOG2026050917,双歧杆菌数,配料蛋白质含量,3.6,numeric,66599318.0
YOG2026050918,双歧杆菌数,发酵时间,7.9,numeric,73456087.5
YOG2026050918,双歧杆菌数,发酵温度,40.5,numeric,73456087.5
YOG2026050918,双歧杆菌数,菌种类型,Bb-12,categorical,73456087.5
YOG2026050918,双歧杆菌数,待装罐储存温度,3.6,numeric,73456087.5
YOG2026050918,双歧杆菌数,配料糖添加量,8.4,numeric,73456087.5
YOG2026050918,双歧杆菌数,配料蛋白质含量,3.7,numeric,73456087.5
YOG2026050919,双歧杆菌数,发酵时间,7.4,numeric,62946641.8
YOG2026050919,双歧杆菌数,发酵温度,40.4,numeric,62946641.8
YOG2026050919,双歧杆菌数,菌种类型,BL21,categorical,62946641.8
YOG2026050919,双歧杆菌数,待装罐储存温度,5.1,numeric,62946641.8
YOG2026050919,双歧杆菌数,配料糖添加量,8.8,numeric,62946641.8
YOG2026050919,双歧杆菌数,配料蛋白质含量,3.8,numeric,62946641.8
YOG2026050920,双歧杆菌数,发酵时间,7.3,numeric,58828888.5
YOG2026050920,双歧杆菌数,发酵温度,39.9,numeric,58828888.5
YOG2026050920,双歧杆菌数,菌种类型,BB536,categorical,58828888.5
YOG2026050920,双歧杆菌数,待装罐储存温度,4.1,numeric,58828888.5
YOG2026050920,双歧杆菌数,配料糖添加量,8.8,numeric,58828888.5
YOG2026050920,双歧杆菌数,配料蛋白质含量,3.3,numeric,58828888.5
YOG2026051001,双歧杆菌数,发酵时间,7.2,numeric,70140750.2
YOG2026051001,双歧杆菌数,发酵温度,39.7,numeric,70140750.2
YOG2026051001,双歧杆菌数,菌种类型,HN019,categorical,70140750.2
YOG2026051001,双歧杆菌数,待装罐储存温度,4.0,numeric,70140750.2
YOG2026051001,双歧杆菌数,配料糖添加量,8.9,numeric,70140750.2
YOG2026051001,双歧杆菌数,配料蛋白质含量,3.5,numeric,70140750.2
YOG2026051002,双歧杆菌数,发酵时间,7.0,numeric,72038713.7
YOG2026051002,双歧杆菌数,发酵温度,38.9,numeric,72038713.7
YOG2026051002,双歧杆菌数,菌种类型,Bb-12,categorical,72038713.7
YOG2026051002,双歧杆菌数,待装罐储存温度,4.7,numeric,72038713.7
YOG2026051002,双歧杆菌数,配料糖添加量,8.5,numeric,72038713.7
YOG2026051002,双歧杆菌数,配料蛋白质含量,3.9,numeric,72038713.7
YOG2026051003,双歧杆菌数,发酵时间,6.8,numeric,69644348.4
YOG2026051003,双歧杆菌数,发酵温度,40.2,numeric,69644348.4
YOG2026051003,双歧杆菌数,菌种类型,HN019,categorical,69644348.4
YOG2026051003,双歧杆菌数,待装罐储存温度,4.2,numeric,69644348.4
YOG2026051003,双歧杆菌数,配料糖添加量,9.1,numeric,69644348.4
YOG2026051003,双歧杆菌数,配料蛋白质含量,3.5,numeric,69644348.4
YOG2026051004,双歧杆菌数,发酵时间,7.1,numeric,60205672.3
YOG2026051004,双歧杆菌数,发酵温度,40.5,numeric,60205672.3
YOG2026051004,双歧杆菌数,菌种类型,BB536,categorical,60205672.3
YOG2026051004,双歧杆菌数,待装罐储存温度,4.2,numeric,60205672.3
YOG2026051004,双歧杆菌数,配料糖添加量,7.7,numeric,60205672.3
YOG2026051004,双歧杆菌数,配料蛋白质含量,3.5,numeric,60205672.3
YOG2026051005,双歧杆菌数,发酵时间,7.5,numeric,62807634.6
YOG2026051005,双歧杆菌数,发酵温度,39.2,numeric,62807634.6
YOG2026051005,双歧杆菌数,菌种类型,BL21,categorical,62807634.6
YOG2026051005,双歧杆菌数,待装罐储存温度,4.1,numeric,62807634.6
YOG2026051005,双歧杆菌数,配料糖添加量,7.5,numeric,62807634.6
YOG2026051005,双歧杆菌数,配料蛋白质含量,3.7,numeric,62807634.6
YOG2026051006,双歧杆菌数,发酵时间,6.2,numeric,67543077.9
YOG2026051006,双歧杆菌数,发酵温度,39.6,numeric,67543077.9
YOG2026051006,双歧杆菌数,菌种类型,Bb-12,categorical,67543077.9
YOG2026051006,双歧杆菌数,待装罐储存温度,4.4,numeric,67543077.9
YOG2026051006,双歧杆菌数,配料糖添加量,9.1,numeric,67543077.9
YOG2026051006,双歧杆菌数,配料蛋白质含量,3.5,numeric,67543077.9
YOG2026051007,双歧杆菌数,发酵时间,6.7,numeric,69164996.4
YOG2026051007,双歧杆菌数,发酵温度,41.5,numeric,69164996.4
YOG2026051007,双歧杆菌数,菌种类型,Bb-12,categorical,69164996.4
YOG2026051007,双歧杆菌数,待装罐储存温度,2.6,numeric,69164996.4
YOG2026051007,双歧杆菌数,配料糖添加量,6.5,numeric,69164996.4
YOG2026051007,双歧杆菌数,配料蛋白质含量,3.6,numeric,69164996.4
YOG2026051008,双歧杆菌数,发酵时间,6.7,numeric,54866351.6
YOG2026051008,双歧杆菌数,发酵温度,39.2,numeric,54866351.6
YOG2026051008,双歧杆菌数,菌种类型,BB536,categorical,54866351.6
YOG2026051008,双歧杆菌数,待装罐储存温度,4.7,numeric,54866351.6
YOG2026051008,双歧杆菌数,配料糖添加量,8.2,numeric,54866351.6
YOG2026051008,双歧杆菌数,配料蛋白质含量,3.4,numeric,54866351.6
YOG2026051009,双歧杆菌数,发酵时间,6.4,numeric,72536194.6
YOG2026051009,双歧杆菌数,发酵温度,40.7,numeric,72536194.6
YOG2026051009,双歧杆菌数,菌种类型,Bb-12,categorical,72536194.6
YOG2026051009,双歧杆菌数,待装罐储存温度,4.7,numeric,72536194.6
YOG2026051009,双歧杆菌数,配料糖添加量,7.9,numeric,72536194.6
YOG2026051009,双歧杆菌数,配料蛋白质含量,3.9,numeric,72536194.6
YOG2026051010,双歧杆菌数,发酵时间,6.5,numeric,69773440.0
YOG2026051010,双歧杆菌数,发酵温度,38.8,numeric,69773440.0
YOG2026051010,双歧杆菌数,菌种类型,Bb-12,categorical,69773440.0
YOG2026051010,双歧杆菌数,待装罐储存温度,3.3,numeric,69773440.0
YOG2026051010,双歧杆菌数,配料糖添加量,8.0,numeric,69773440.0
YOG2026051010,双歧杆菌数,配料蛋白质含量,3.5,numeric,69773440.0
YOG2026051011,双歧杆菌数,发酵时间,6.9,numeric,75584140.4
YOG2026051011,双歧杆菌数,发酵温度,40.3,numeric,75584140.4
YOG2026051011,双歧杆菌数,菌种类型,HN019,categorical,75584140.4
YOG2026051011,双歧杆菌数,待装罐储存温度,2.7,numeric,75584140.4
YOG2026051011,双歧杆菌数,配料糖添加量,9.0,numeric,75584140.4
YOG2026051011,双歧杆菌数,配料蛋白质含量,3.5,numeric,75584140.4
YOG2026051012,双歧杆菌数,发酵时间,7.6,numeric,68255836.7
YOG2026051012,双歧杆菌数,发酵温度,40.3,numeric,68255836.7
YOG2026051012,双歧杆菌数,菌种类型,HN019,categorical,68255836.7
YOG2026051012,双歧杆菌数,待装罐储存温度,4.5,numeric,68255836.7
YOG2026051012,双歧杆菌数,配料糖添加量,8.4,numeric,68255836.7
YOG2026051012,双歧杆菌数,配料蛋白质含量,3.6,numeric,68255836.7
YOG2026051013,双歧杆菌数,发酵时间,7.3,numeric,63901975.7
YOG2026051013,双歧杆菌数,发酵温度,41.1,numeric,63901975.7
YOG2026051013,双歧杆菌数,菌种类型,HN019,categorical,63901975.7
YOG2026051013,双歧杆菌数,待装罐储存温度,4.2,numeric,63901975.7
YOG2026051013,双歧杆菌数,配料糖添加量,8.5,numeric,63901975.7
YOG2026051013,双歧杆菌数,配料蛋白质含量,3.5,numeric,63901975.7
YOG2026051014,双歧杆菌数,发酵时间,7.7,numeric,49637880.0
YOG2026051014,双歧杆菌数,发酵温度,39.5,numeric,49637880.0
YOG2026051014,双歧杆菌数,菌种类型,BB536,categorical,49637880.0
YOG2026051014,双歧杆菌数,待装罐储存温度,5.8,numeric,49637880.0
YOG2026051014,双歧杆菌数,配料糖添加量,8.0,numeric,49637880.0
YOG2026051014,双歧杆菌数,配料蛋白质含量,3.2,numeric,49637880.0
YOG2026051015,双歧杆菌数,发酵时间,7.1,numeric,69186610.1
YOG2026051015,双歧杆菌数,发酵温度,39.5,numeric,69186610.1
YOG2026051015,双歧杆菌数,菌种类型,Bb-12,categorical,69186610.1
YOG2026051015,双歧杆菌数,待装罐储存温度,4.8,numeric,69186610.1
YOG2026051015,双歧杆菌数,配料糖添加量,7.5,numeric,69186610.1
YOG2026051015,双歧杆菌数,配料蛋白质含量,3.4,numeric,69186610.1
YOG2026051016,双歧杆菌数,发酵时间,6.1,numeric,75020633.6
YOG2026051016,双歧杆菌数,发酵温度,39.6,numeric,75020633.6
YOG2026051016,双歧杆菌数,菌种类型,HN019,categorical,75020633.6
YOG2026051016,双歧杆菌数,待装罐储存温度,2.0,numeric,75020633.6
YOG2026051016,双歧杆菌数,配料糖添加量,6.9,numeric,75020633.6
YOG2026051016,双歧杆菌数,配料蛋白质含量,3.7,numeric,75020633.6
YOG2026051017,双歧杆菌数,发酵时间,7.4,numeric,78794393.3
YOG2026051017,双歧杆菌数,发酵温度,40.3,numeric,78794393.3
YOG2026051017,双歧杆菌数,菌种类型,Bb-12,categorical,78794393.3
YOG2026051017,双歧杆菌数,待装罐储存温度,3.0,numeric,78794393.3
YOG2026051017,双歧杆菌数,配料糖添加量,8.0,numeric,78794393.3
YOG2026051017,双歧杆菌数,配料蛋白质含量,3.5,numeric,78794393.3
YOG2026051018,双歧杆菌数,发酵时间,6.4,numeric,62892193.1
YOG2026051018,双歧杆菌数,发酵温度,41.2,numeric,62892193.1
YOG2026051018,双歧杆菌数,菌种类型,Bb-12,categorical,62892193.1
YOG2026051018,双歧杆菌数,待装罐储存温度,4.9,numeric,62892193.1
YOG2026051018,双歧杆菌数,配料糖添加量,7.8,numeric,62892193.1
YOG2026051018,双歧杆菌数,配料蛋白质含量,3.5,numeric,62892193.1
YOG2026051019,双歧杆菌数,发酵时间,7.1,numeric,63487394.9
YOG2026051019,双歧杆菌数,发酵温度,38.4,numeric,63487394.9
YOG2026051019,双歧杆菌数,菌种类型,Bb-12,categorical,63487394.9
YOG2026051019,双歧杆菌数,待装罐储存温度,3.8,numeric,63487394.9
YOG2026051019,双歧杆菌数,配料糖添加量,7.5,numeric,63487394.9
YOG2026051019,双歧杆菌数,配料蛋白质含量,3.3,numeric,63487394.9
YOG2026051020,双歧杆菌数,发酵时间,6.9,numeric,58077979.9
YOG2026051020,双歧杆菌数,发酵温度,41.4,numeric,58077979.9
YOG2026051020,双歧杆菌数,菌种类型,BL21,categorical,58077979.9
YOG2026051020,双歧杆菌数,待装罐储存温度,4.6,numeric,58077979.9
YOG2026051020,双歧杆菌数,配料糖添加量,7.6,numeric,58077979.9
YOG2026051020,双歧杆菌数,配料蛋白质含量,3.6,numeric,58077979.9
YOG2026051101,双歧杆菌数,发酵时间,7.7,numeric,66172923.7
YOG2026051101,双歧杆菌数,发酵温度,40.7,numeric,66172923.7
YOG2026051101,双歧杆菌数,菌种类型,HN019,categorical,66172923.7
YOG2026051101,双歧杆菌数,待装罐储存温度,4.1,numeric,66172923.7
YOG2026051101,双歧杆菌数,配料糖添加量,7.5,numeric,66172923.7
YOG2026051101,双歧杆菌数,配料蛋白质含量,3.6,numeric,66172923.7
YOG2026051102,双歧杆菌数,发酵时间,7.2,numeric,64173494.6
YOG2026051102,双歧杆菌数,发酵温度,40.7,numeric,64173494.6
YOG2026051102,双歧杆菌数,菌种类型,HN019,categorical,64173494.6
YOG2026051102,双歧杆菌数,待装罐储存温度,4.6,numeric,64173494.6
YOG2026051102,双歧杆菌数,配料糖添加量,8.7,numeric,64173494.6
YOG2026051102,双歧杆菌数,配料蛋白质含量,3.4,numeric,64173494.6
YOG2026051103,双歧杆菌数,发酵时间,7.7,numeric,59500536.0
YOG2026051103,双歧杆菌数,发酵温度,40.2,numeric,59500536.0
YOG2026051103,双歧杆菌数,菌种类型,BL21,categorical,59500536.0
YOG2026051103,双歧杆菌数,待装罐储存温度,6.1,numeric,59500536.0
YOG2026051103,双歧杆菌数,配料糖添加量,7.5,numeric,59500536.0
YOG2026051103,双歧杆菌数,配料蛋白质含量,3.8,numeric,59500536.0
YOG2026051104,双歧杆菌数,发酵时间,7.1,numeric,63946938.4
YOG2026051104,双歧杆菌数,发酵温度,39.5,numeric,63946938.4
YOG2026051104,双歧杆菌数,菌种类型,BB536,categorical,63946938.4
YOG2026051104,双歧杆菌数,待装罐储存温度,3.5,numeric,63946938.4
YOG2026051104,双歧杆菌数,配料糖添加量,7.8,numeric,63946938.4
YOG2026051104,双歧杆菌数,配料蛋白质含量,3.6,numeric,63946938.4
YOG2026051105,双歧杆菌数,发酵时间,7.3,numeric,70660984.8
YOG2026051105,双歧杆菌数,发酵温度,39.5,numeric,70660984.8
YOG2026051105,双歧杆菌数,菌种类型,HN019,categorical,70660984.8
YOG2026051105,双歧杆菌数,待装罐储存温度,4.0,numeric,70660984.8
YOG2026051105,双歧杆菌数,配料糖添加量,9.5,numeric,70660984.8
YOG2026051105,双歧杆菌数,配料蛋白质含量,3.8,numeric,70660984.8
YOG2026051106,双歧杆菌数,发酵时间,7.2,numeric,60646795.2
YOG2026051106,双歧杆菌数,发酵温度,40.0,numeric,60646795.2
YOG2026051106,双歧杆菌数,菌种类型,BB536,categorical,60646795.2
YOG2026051106,双歧杆菌数,待装罐储存温度,4.1,numeric,60646795.2
YOG2026051106,双歧杆菌数,配料糖添加量,8.4,numeric,60646795.2
YOG2026051106,双歧杆菌数,配料蛋白质含量,3.3,numeric,60646795.2
YOG2026051107,双歧杆菌数,发酵时间,6.9,numeric,64833866.2
YOG2026051107,双歧杆菌数,发酵温度,38.7,numeric,64833866.2
YOG2026051107,双歧杆菌数,菌种类型,Bb-12,categorical,64833866.2
YOG2026051107,双歧杆菌数,待装罐储存温度,4.4,numeric,64833866.2
YOG2026051107,双歧杆菌数,配料糖添加量,8.5,numeric,64833866.2
YOG2026051107,双歧杆菌数,配料蛋白质含量,3.4,numeric,64833866.2
YOG2026051108,双歧杆菌数,发酵时间,7.8,numeric,74837763.0
YOG2026051108,双歧杆菌数,发酵温度,39.0,numeric,74837763.0
YOG2026051108,双歧杆菌数,菌种类型,Bb-12,categorical,74837763.0
YOG2026051108,双歧杆菌数,待装罐储存温度,2.5,numeric,74837763.0
YOG2026051108,双歧杆菌数,配料糖添加量,8.2,numeric,74837763.0
YOG2026051108,双歧杆菌数,配料蛋白质含量,3.7,numeric,74837763.0
YOG2026051109,双歧杆菌数,发酵时间,7.8,numeric,63716515.2
YOG2026051109,双歧杆菌数,发酵温度,39.6,numeric,63716515.2
YOG2026051109,双歧杆菌数,菌种类型,HN019,categorical,63716515.2
YOG2026051109,双歧杆菌数,待装罐储存温度,5.1,numeric,63716515.2
YOG2026051109,双歧杆菌数,配料糖添加量,8.0,numeric,63716515.2
YOG2026051109,双歧杆菌数,配料蛋白质含量,3.5,numeric,63716515.2
YOG2026051110,双歧杆菌数,发酵时间,7.4,numeric,81589364.3
YOG2026051110,双歧杆菌数,发酵温度,40.5,numeric,81589364.3
YOG2026051110,双歧杆菌数,菌种类型,Bb-12,categorical,81589364.3
YOG2026051110,双歧杆菌数,待装罐储存温度,2.4,numeric,81589364.3
YOG2026051110,双歧杆菌数,配料糖添加量,9.0,numeric,81589364.3
YOG2026051110,双歧杆菌数,配料蛋白质含量,3.8,numeric,81589364.3
YOG2026051111,双歧杆菌数,发酵时间,6.7,numeric,62798714.6
YOG2026051111,双歧杆菌数,发酵温度,40.3,numeric,62798714.6
YOG2026051111,双歧杆菌数,菌种类型,BL21,categorical,62798714.6
YOG2026051111,双歧杆菌数,待装罐储存温度,4.5,numeric,62798714.6
YOG2026051111,双歧杆菌数,配料糖添加量,8.2,numeric,62798714.6
YOG2026051111,双歧杆菌数,配料蛋白质含量,3.4,numeric,62798714.6
YOG2026051112,双歧杆菌数,发酵时间,6.7,numeric,61776146.4
YOG2026051112,双歧杆菌数,发酵温度,40.0,numeric,61776146.4
YOG2026051112,双歧杆菌数,菌种类型,BL21,categorical,61776146.4
YOG2026051112,双歧杆菌数,待装罐储存温度,5.2,numeric,61776146.4
YOG2026051112,双歧杆菌数,配料糖添加量,8.4,numeric,61776146.4
YOG2026051112,双歧杆菌数,配料蛋白质含量,3.4,numeric,61776146.4
YOG2026051113,双歧杆菌数,发酵时间,7.4,numeric,48109833.4
YOG2026051113,双歧杆菌数,发酵温度,38.0,numeric,48109833.4
YOG2026051113,双歧杆菌数,菌种类型,BL21,categorical,48109833.4
YOG2026051113,双歧杆菌数,待装罐储存温度,5.1,numeric,48109833.4
YOG2026051113,双歧杆菌数,配料糖添加量,6.8,numeric,48109833.4
YOG2026051113,双歧杆菌数,配料蛋白质含量,3.4,numeric,48109833.4
YOG2026051114,双歧杆菌数,发酵时间,6.4,numeric,60981557.6
YOG2026051114,双歧杆菌数,发酵温度,39.0,numeric,60981557.6
YOG2026051114,双歧杆菌数,菌种类型,HN019,categorical,60981557.6
YOG2026051114,双歧杆菌数,待装罐储存温度,5.2,numeric,60981557.6
YOG2026051114,双歧杆菌数,配料糖添加量,7.7,numeric,60981557.6
YOG2026051114,双歧杆菌数,配料蛋白质含量,3.6,numeric,60981557.6
YOG2026051115,双歧杆菌数,发酵时间,7.0,numeric,62839453.6
YOG2026051115,双歧杆菌数,发酵温度,40.4,numeric,62839453.6
YOG2026051115,双歧杆菌数,菌种类型,BB536,categorical,62839453.6
YOG2026051115,双歧杆菌数,待装罐储存温度,4.1,numeric,62839453.6
YOG2026051115,双歧杆菌数,配料糖添加量,7.1,numeric,62839453.6
YOG2026051115,双歧杆菌数,配料蛋白质含量,3.7,numeric,62839453.6
YOG2026051116,双歧杆菌数,发酵时间,6.8,numeric,62142136.9
YOG2026051116,双歧杆菌数,发酵温度,38.8,numeric,62142136.9
YOG2026051116,双歧杆菌数,菌种类型,BL21,categorical,62142136.9
YOG2026051116,双歧杆菌数,待装罐储存温度,3.6,numeric,62142136.9
YOG2026051116,双歧杆菌数,配料糖添加量,9.1,numeric,62142136.9
YOG2026051116,双歧杆菌数,配料蛋白质含量,3.7,numeric,62142136.9
YOG2026051117,双歧杆菌数,发酵时间,6.8,numeric,71311145.6
YOG2026051117,双歧杆菌数,发酵温度,39.7,numeric,71311145.6
YOG2026051117,双歧杆菌数,菌种类型,HN019,categorical,71311145.6
YOG2026051117,双歧杆菌数,待装罐储存温度,3.7,numeric,71311145.6
YOG2026051117,双歧杆菌数,配料糖添加量,9.5,numeric,71311145.6
YOG2026051117,双歧杆菌数,配料蛋白质含量,3.6,numeric,71311145.6
YOG2026051118,双歧杆菌数,发酵时间,7.2,numeric,62253906.4
YOG2026051118,双歧杆菌数,发酵温度,40.8,numeric,62253906.4
YOG2026051118,双歧杆菌数,菌种类型,BL21,categorical,62253906.4
YOG2026051118,双歧杆菌数,待装罐储存温度,4.2,numeric,62253906.4
YOG2026051118,双歧杆菌数,配料糖添加量,7.8,numeric,62253906.4
YOG2026051118,双歧杆菌数,配料蛋白质含量,3.5,numeric,62253906.4
YOG2026051119,双歧杆菌数,发酵时间,7.0,numeric,68508000.0
YOG2026051119,双歧杆菌数,发酵温度,40.0,numeric,68508000.0
YOG2026051119,双歧杆菌数,菌种类型,BL21,categorical,68508000.0
YOG2026051119,双歧杆菌数,待装罐储存温度,4.7,numeric,68508000.0
YOG2026051119,双歧杆菌数,配料糖添加量,8.0,numeric,68508000.0
YOG2026051119,双歧杆菌数,配料蛋白质含量,3.6,numeric,68508000.0
YOG2026051120,双歧杆菌数,发酵时间,7.0,numeric,87496200.0
YOG2026051120,双歧杆菌数,发酵温度,40.1,numeric,87496200.0
YOG2026051120,双歧杆菌数,菌种类型,Bb-12,categorical,87496200.0
YOG2026051120,双歧杆菌数,待装罐储存温度,2.0,numeric,87496200.0
YOG2026051120,双歧杆菌数,配料糖添加量,8.6,numeric,87496200.0
